User_ID,Timestamp,Steps,Calories_Burned,Distance_Covered,Exercise_Type,Exercise_Duration,Exercise_Intensity,Ambient_Temperature,Battery_Level,Altitude,UV_Exposure
U_00048,2021-01-02 23:00:00,11607,580.35,9.2856,Yoga,0.7550088774911545,High,34.936538814659826,8.550453045590935,648.0109275415347,7.724556245738194
U_00049,2021-01-03 00:00:00,5487,274.35,4.389600000000001,Running,1.4018308923582594,Moderate,15.09768604563763,25.16581883262921,76.0549964192031,6.459004918869892
U_00050,2021-01-03 01:00:00,10498,524.9,8.3984,None,0.0,None,40.16133356559624,35.72479588664305,1317.5815405379176,3.0780373744796172
U_00051,2021-01-03 02:00:00,14104,705.2,11.2832,Strength Training,1.8194664205394482,High,26.898447849288992,45.51264416359879,4861.522258201772,5.864797111046833
U_00052,2021-01-03 03:00:00,2340,117.0,1.872,Yoga,1.7986226380921957,Moderate,32.60261737481547,59.75829595181942,4297.823099260067,0.9002577970563923
U_00053,2021-01-03 04:00:00,6416,320.8,5.1328000000000005,Yoga,1.4925676100810175,Low,33.9361310458026,33.957610348137365,1975.770501180047,5.505927926628711
U_00054,2021-01-03 05:00:00,2842,142.1,2.2736,Yoga,1.533193377176911,High,28.131665026210634,39.3786259329747,4439.3867208092115,7.961348634430426
U_00055,2021-01-03 06:00:00,14232,711.6,11.3856,Strength Training,0.6723828932137598,Low,16.885551105456827,68.8891534803929,73.28033110822196,7.36108697184408
U_00056,2021-01-03 07:00:00,17475,873.75,13.98,Yoga,0.8300719257385321,Low,19.887949136833456,70.35354403637993,2819.5067010986572,1.5713294019694422
U_00057,2021-01-03 08:00:00,13848,692.4000000000001,11.0784,None,0.0,None,31.479376311075306,96.92670337161918,1128.387909814859,6.5614906938251
U_00058,2021-01-03 09:00:00,3368,168.4,2.6944000000000004,Running,1.9987128184181748,Moderate,27.010429611902882,98.57153516072648,3068.142253464049,7.498898912080057
U_00059,2021-01-03 10:00:00,168,8.4,0.13440000000000002,Yoga,0.5328430522550955,Moderate,17.613901597987553,14.486489034744697,4567.544497548453,1.1974707857559013
U_00060,2021-01-03 11:00:00,2407,120.35000000000001,1.9256000000000002,Strength Training,1.6442009225381233,Moderate,30.466158888610096,95.34231206220886,1554.1583048468933,1.7347247341896672
U_00061,2021-01-03 12:00:00,1665,83.25,1.332,Yoga,1.4467054069287393,Low,27.232104766487872,92.7145731491319,3844.287289891384,6.494805210525581
U_00062,2021-01-03 13:00:00,3101,155.05,2.4808000000000003,Strength Training,0.5474989869628182,High,36.01472816850308,18.159971662331955,2185.937886695418,6.2049753867514035
U_00063,2021-01-03 14:00:00,2584,129.20000000000002,2.0672,Running,1.3679733902384963,Moderate,22.784807504835427,13.910817586295073,3318.982416121255,2.417161379262077
U_00064,2021-01-03 15:00:00,9268,463.40000000000003,7.4144000000000005,None,0.0,None,34.43763504883541,73.31527806916394,2984.9217563978705,2.0662861979348834
U_00065,2021-01-03 16:00:00,19698,984.9000000000001,15.7584,Yoga,1.0056229997756396,Moderate,36.83368103460316,58.931926422722825,4480.327208236259,2.072495189580133
U_00066,2021-01-03 17:00:00,19506,975.3000000000001,15.604800000000001,Strength Training,1.881367747885547,Low,15.037744505340251,87.2508297506556,2873.777544682068,1.3360638807693839
U_00067,2021-01-03 18:00:00,8769,438.45000000000005,7.0152,Yoga,1.992029630855987,Low,15.51932219614385,75.28002441898893,4402.985263358995,1.818956026818011
U_00068,2021-01-03 19:00:00,14065,703.25,11.252,None,0.0,None,29.842841322033223,90.80721951025785,2251.636594939338,1.6797769151259763
U_00069,2021-01-03 20:00:00,3386,169.3,2.7088,Yoga,0.507627493709885,High,18.3983601074341,51.058338215052046,1214.2198026726126,7.553337708049793
U_00070,2021-01-03 21:00:00,19631,981.5500000000001,15.7048,Yoga,0.8593418291021162,Moderate,28.190524718056317,31.389505488025172,3728.8241158460946,1.8530026633663539
U_00071,2021-01-03 22:00:00,5931,296.55,4.744800000000001,None,0.0,None,29.719064407384167,86.01891972062073,1782.509833252146,6.344776399872546
U_00072,2021-01-03 23:00:00,3376,168.8,2.7008,None,0.0,None,15.84158164372508,17.873705278253123,3560.1075160275277,3.553487291699998
U_00073,2021-01-04 00:00:00,10142,507.1,8.1136,None,0.0,None,25.59118076523683,79.45989721989353,1067.0798568020596,5.113596867408263
U_00074,2021-01-04 01:00:00,10373,518.65,8.2984,Strength Training,1.342103461874308,Low,33.34805654238089,15.794744317558564,528.9715382344601,0.3635021613099463
U_00075,2021-01-04 02:00:00,5660,283.0,4.5280000000000005,None,0.0,None,19.534684639028914,46.66264781758071,1952.99335099326,5.446958554618565
U_00076,2021-01-04 03:00:00,7555,377.75,6.0440000000000005,Yoga,1.1089379234764554,High,34.27427467465034,51.77600341243448,3060.1402543048016,3.9489274839292907
U_00077,2021-01-04 04:00:00,15373,768.6500000000001,12.2984,Strength Training,1.9068237114333402,High,32.29958159462531,51.659499862884076,4235.4500215352755,1.8696786404576393
U_00078,2021-01-04 05:00:00,18912,945.6,15.1296,Running,1.0384661488101317,Moderate,19.312756026174256,74.9868954067912,797.0925757191588,0.5456577174645298
U_00079,2021-01-04 06:00:00,16384,819.2,13.1072,Strength Training,1.4279014658059372,Low,40.16410951764216,83.49710497997084,2244.155797771177,0.22053994993222936
U_00080,2021-01-04 07:00:00,16052,802.6,12.841600000000001,None,0.0,None,28.2431487060757,7.295453323689039,3171.572594245278,7.7029011881229135
U_00081,2021-01-04 08:00:00,14230,711.5,11.384,Running,0.6150062701262299,Moderate,17.39216105465081,93.3873543843462,2161.836774760112,7.8075913818277
U_00082,2021-01-04 09:00:00,18112,905.6,14.489600000000001,Yoga,1.8723534298187152,High,23.627275004488922,10.698453904787453,1800.6921430727634,3.181064687352528
U_00083,2021-01-04 10:00:00,6048,302.40000000000003,4.8384,Running,1.9878365133180023,High,29.500347677063033,50.89655813755287,3044.123292100933,3.5737149296092108
U_00084,2021-01-04 11:00:00,4628,231.4,3.7024000000000004,Strength Training,0.5388140823475756,Moderate,21.137419546363493,7.145362457762976,278.95696560872983,2.9065401296320186
U_00085,2021-01-04 12:00:00,14490,724.5,11.592,Yoga,1.2186296326930663,High,30.495248099382863,98.97469752747288,3892.326448687328,4.142053368669418
U_00086,2021-01-04 13:00:00,3056,152.8,2.4448000000000003,Yoga,0.5804458622779503,High,32.413693036330265,76.20316097936727,987.7215579644721,7.3978752019463565
U_00087,2021-01-04 14:00:00,7315,365.75,5.852,Yoga,1.3255555447731409,High,19.538460917583787,16.416726109072485,3723.775274565662,6.900897669864535
U_00088,2021-01-04 15:00:00,12725,636.25,10.18,Running,1.6616757419153676,Moderate,23.11830632144251,34.55550985468684,4304.277602123198,7.010810662526803
U_00089,2021-01-04 16:00:00,7432,371.6,5.945600000000001,Yoga,1.18553647331505,Low,22.945138796315568,84.8410800697586,3186.5660376143583,3.1469233362550177
U_00090,2021-01-04 17:00:00,446,22.3,0.3568,None,0.0,None,16.35918689768106,28.045758746271833,1985.0205379265117,3.193198739305134
U_00091,2021-01-04 18:00:00,18204,910.2,14.5632,Strength Training,1.3571903057893664,Low,40.03620815413548,76.9318737250164,656.6805604794606,4.051306567843481
U_00092,2021-01-04 19:00:00,14161,708.0500000000001,11.328800000000001,Running,0.8516570398755371,High,26.525815641353596,91.48596545017259,4698.236779154772,1.5546813544826001
U_00093,2021-01-04 20:00:00,3150,157.5,2.52,None,0.0,None,30.004965667275783,65.80534630026574,323.8240244366808,4.336128512538797
U_00094,2021-01-04 21:00:00,239,11.950000000000001,0.1912,Running,1.6705424755717573,High,19.49701138015798,55.728426338700714,4695.042158294131,7.556069388407247
U_00095,2021-01-04 22:00:00,10575,528.75,8.46,Strength Training,1.3706696887045915,High,15.959148817042124,63.85474593891615,2798.330493211405,5.218851145328511
U_00096,2021-01-04 23:00:00,11085,554.25,8.868,None,0.0,None,30.915892933245953,46.61060253422599,1847.0397214251927,4.826163111203354
U_00097,2021-01-05 00:00:00,13679,683.95,10.943200000000001,Strength Training,1.7688230329764982,Moderate,34.76464626120652,5.553715041651101,1485.3567968620573,0.9371524049217932
U_00098,2021-01-05 01:00:00,17263,863.1500000000001,13.810400000000001,None,0.0,None,31.249322316497498,70.53189819553147,1585.196783388829,3.4112625369446876
U_00099,2021-01-05 02:00:00,16760,838.0,13.408000000000001,None,0.0,None,29.14598161116718,28.51948086968669,3271.5867343751875,7.691898024235555
U_00100,2021-01-05 03:00:00,11800,590.0,9.440000000000001,Yoga,1.530914234365481,Low,36.32898598369763,2.7996861416819074,1835.1125107004611,1.7851168574610687
U_00101,2021-01-05 04:00:00,18305,915.25,14.644,Running,0.6810843760507188,Moderate,25.915224260431557,42.29557511079283,2452.8459457434583,0.49986585716984155
U_00102,2021-01-05 05:00:00,18809,940.45,15.0472,None,0.0,None,19.380304623296905,18.949434970142168,1462.5430337764262,0.8387789599511102
U_00103,2021-01-05 06:00:00,17802,890.1,14.2416,Running,1.0342624272000807,Moderate,17.263341270642197,28.952537448480864,4129.821856369392,0.6973349124611676
U_00104,2021-01-05 07:00:00,18446,922.3000000000001,14.7568,Yoga,1.1004603942878715,High,35.92605661399696,72.36490292765326,1568.082598655114,4.147197298701264
U_00105,2021-01-05 08:00:00,13851,692.5500000000001,11.0808,Running,1.3261171384200332,Low,40.06331487590477,41.36272626400641,4775.809148884292,6.055281969312538
U_00106,2021-01-05 09:00:00,138,6.9,0.11040000000000001,Strength Training,1.9943769066130062,Moderate,28.975259582643115,19.987942929391036,970.9592371484199,2.0236505216132974
U_00107,2021-01-05 10:00:00,5200,260.0,4.16,None,0.0,None,26.256718155547432,1.4634311862287772,4664.674361407091,2.742202812300981
U_00108,2021-01-05 11:00:00,2087,104.35000000000001,1.6696,None,0.0,None,40.633998456299445,71.71496951055043,3598.7018154983007,4.560254175082067
U_00109,2021-01-05 12:00:00,3679,183.95000000000002,2.9432,None,0.0,None,19.155500176564523,50.20399114699996,4962.818786752594,7.760794751985897
U_00110,2021-01-05 13:00:00,5526,276.3,4.4208,Running,0.6823854669146989,High,32.059284794796184,79.46378354792218,2505.937057509542,6.520971740722881
U_00111,2021-01-05 14:00:00,1171,58.550000000000004,0.9368000000000001,None,0.0,None,15.933587699892879,37.89696407414696,1546.5154309946954,5.368418646779119
U_00112,2021-01-05 15:00:00,2431,121.55000000000001,1.9448,None,0.0,None,20.821539109228205,91.26164733164936,677.309257749753,1.588494729499354
U_00113,2021-01-05 16:00:00,7270,363.5,5.816,None,0.0,None,17.791306221903042,100.42724668333808,2162.2052526564466,5.831068940751174
U_00114,2021-01-05 17:00:00,3974,198.70000000000002,3.1792000000000002,Strength Training,1.257710030662902,Low,29.91667367872858,73.59506069727703,3125.9708498066257,0.034044864237590566
U_00115,2021-01-05 18:00:00,7963,398.15000000000003,6.3704,Yoga,1.6645640794169287,Moderate,25.083591167473337,35.25954578442536,610.635148427175,1.0674952482988571
U_00116,2021-01-05 19:00:00,12754,637.7,10.2032,Running,1.6438756075143373,Moderate,23.738600432105947,49.349039633727784,1604.2269138027748,0.47236842771698395
U_00117,2021-01-05 20:00:00,17772,888.6,14.217600000000001,Yoga,1.957132030938525,Moderate,28.142019276751775,89.81172556032925,218.70828703520527,3.456952853020706
U_00118,2021-01-05 21:00:00,2033,101.65,1.6264,Yoga,0.6383943579790733,Low,20.315690161280216,62.04259161655669,981.690468062093,4.502945614803875
U_00119,2021-01-05 22:00:00,236,11.8,0.1888,None,0.0,None,31.06343168947273,26.640590741789477,1511.6839679686177,5.260363485079528
U_00120,2021-01-05 23:00:00,15706,785.3000000000001,12.5648,Running,1.641249643213633,Low,21.332409541375657,9.024253696721974,4303.959997538111,0.2371661071556801
U_00121,2021-01-06 00:00:00,4492,224.60000000000002,3.5936000000000003,Strength Training,0.5217084436308871,Low,39.20726694475158,58.388911175945246,2089.0442663393287,5.0936413982145075
U_00122,2021-01-06 01:00:00,12445,622.25,9.956000000000001,Yoga,1.8107355172032729,High,31.750931514263105,59.20918254054355,272.578928739457,4.21912155762436
U_00123,2021-01-06 02:00:00,6014,300.7,4.8112,Running,1.2662368365530674,High,33.825767130723435,82.7587667107721,1356.7217931392152,3.520998195017108
U_00124,2021-01-06 03:00:00,3779,188.95000000000002,3.0232,Running,0.8869937519056801,High,29.29122163786658,53.38670546777082,204.1244349677801,7.662694888963209
U_00125,2021-01-06 04:00:00,18657,932.85,14.925600000000001,Strength Training,1.8666606200069604,Low,22.401031056369206,100.50021886147286,3384.8980212928377,2.4307784629227234
U_00126,2021-01-06 05:00:00,14454,722.7,11.5632,Yoga,1.609757002151355,High,37.970921086499004,94.99378628834558,3919.7756872071786,0.6619629150713289
U_00127,2021-01-06 06:00:00,14440,722.0,11.552000000000001,Strength Training,0.9373715029470946,Moderate,16.783866095679873,88.17368334733769,4344.066580592605,4.420267897971728
U_00128,2021-01-06 07:00:00,17031,851.5500000000001,13.6248,Strength Training,1.610820114627253,Moderate,31.189119097209208,57.92129108896292,1010.7422665531828,5.449098324640215
U_00129,2021-01-06 08:00:00,815,40.75,0.652,None,0.0,None,18.893208259338046,8.813510960991731,1138.4384492573436,4.452418646648262
U_00130,2021-01-06 09:00:00,16432,821.6,13.1456,Yoga,1.3079819268319495,High,18.815864542976975,86.65219686037449,1277.8021626524899,3.693489867286031
U_00131,2021-01-06 10:00:00,5890,294.5,4.712000000000001,Strength Training,1.6242299791395367,Moderate,18.33895848508251,47.02272991429686,1873.257385845571,4.296806738508114
U_00132,2021-01-06 11:00:00,4879,243.95000000000002,3.9032,Yoga,1.136269749454728,Low,30.992303189133843,74.886003375208,1729.100423795521,0.42400105559118195
U_00133,2021-01-06 12:00:00,1276,63.800000000000004,1.0208000000000002,Strength Training,1.7197697390758306,High,39.717627256854456,21.19890105287568,4472.34195910862,1.2708427464804757
U_00134,2021-01-06 13:00:00,10980,549.0,8.784,None,0.0,None,29.430390829080885,45.15006085762502,2273.392283170357,0.9165910962706967
U_00135,2021-01-06 14:00:00,8374,418.70000000000005,6.6992,Yoga,1.2782872280187525,Low,28.466955252849807,9.373341880107125,3356.9678459027414,3.9165487483865213
U_00136,2021-01-06 15:00:00,12217,610.85,9.7736,Running,0.5449296999976407,Moderate,34.84940061755789,39.49538262977953,1878.717925424454,2.018994156812578
U_00137,2021-01-06 16:00:00,15808,790.4000000000001,12.6464,None,0.0,None,16.295682874394362,98.9063624344523,4381.572496554311,1.1564361790255981
U_00138,2021-01-06 17:00:00,13833,691.6500000000001,11.0664,Yoga,0.7645795004489384,High,33.04906351470237,41.256013261392646,199.6121792950062,1.6669059714362353
U_00139,2021-01-06 18:00:00,536,26.8,0.4288,Yoga,0.7451917787510813,High,29.197217722661982,90.27321123429383,44.52149178185427,4.321587915877273
U_00140,2021-01-06 19:00:00,18886,944.3000000000001,15.1088,None,0.0,None,33.23804898810819,95.848997654301,61.16522012013681,3.8872087551178547
U_00141,2021-01-06 20:00:00,12084,604.2,9.667200000000001,None,0.0,None,34.24289087860359,97.66876318108264,2491.0468831849016,7.639728305010617
U_00142,2021-01-06 21:00:00,8785,439.25,7.0280000000000005,Running,1.8081105448521304,Moderate,16.474286241363338,44.09282920940498,4100.341748679267,2.8442747421641483
U_00143,2021-01-06 22:00:00,9281,464.05,7.4248,Running,0.7899545273935202,Low,34.91633498156183,96.00621802491615,1983.1486953131998,5.82381076321984
U_00144,2021-01-06 23:00:00,980,49.0,0.784,Yoga,1.4466527717361801,Moderate,17.56040362776231,77.42353917323845,4927.805910987215,3.7325857740799524
U_00145,2021-01-07 00:00:00,14529,726.45,11.6232,None,0.0,None,34.75939705775107,36.18630177418249,1775.793363528385,5.8664799070451625
U_00146,2021-01-07 01:00:00,18583,929.1500000000001,14.8664,Strength Training,1.2485349555210923,Moderate,36.876838674910175,54.67728345114386,344.6855569106194,1.6566628541433772
U_00147,2021-01-07 02:00:00,16109,805.45,12.8872,None,0.0,None,32.72459846168594,80.66164396814808,3331.12356769041,4.891154700289028
U_00148,2021-01-07 03:00:00,7917,395.85,6.333600000000001,Strength Training,0.9750825212181495,Moderate,24.10139776284216,42.22662530204611,2180.4984796223716,5.777278747776172
U_00149,2021-01-07 04:00:00,5833,291.65000000000003,4.6664,Strength Training,1.4130532262166378,High,20.921127735155203,9.898230729279753,1437.2041359893317,5.983874425697011
U_00150,2021-01-07 05:00:00,11849,592.45,9.4792,Strength Training,1.055506402751497,Low,33.248337564417994,95.50614610753442,1587.1776656943948,7.69614874890382
U_00151,2021-01-07 06:00:00,2350,117.5,1.8800000000000001,Running,1.4712488444717886,Moderate,40.103197793782435,43.678684928818186,4361.580403671755,1.680867798829687
U_00152,2021-01-07 07:00:00,4138,206.9,3.3104,None,0.0,None,38.207730738101354,59.83075520494311,3568.5207105043037,3.551393009630468
U_00153,2021-01-07 08:00:00,11635,581.75,9.308,Strength Training,1.2179034207145518,Moderate,22.7901072874704,58.76203933568818,650.9934678827107,4.7840742364651385
U_00154,2021-01-07 09:00:00,4618,230.9,3.6944000000000004,Running,0.8659342860542842,High,25.440889933240985,87.68699022251532,2685.8075439655736,2.3054134573383998
U_00155,2021-01-07 10:00:00,18140,907.0,14.512,Strength Training,1.9257884161569772,Moderate,33.094097561452166,26.184856640353445,2399.8584114853584,2.9112917262104316
U_00156,2021-01-07 11:00:00,14342,717.1,11.473600000000001,Yoga,1.3444254932661395,Low,20.15981996236547,58.28937147928834,2928.8032461238495,6.177993079773219
U_00157,2021-01-07 12:00:00,3339,166.95000000000002,2.6712000000000002,Yoga,0.8301597456417762,Moderate,23.416010659171157,89.23578930906578,3347.3874896546263,2.172963849055299
U_00158,2021-01-07 13:00:00,2512,125.60000000000001,2.0096000000000003,None,0.0,None,25.78047211451969,81.16513104277469,1141.5000446344643,6.3393451483441075
U_00159,2021-01-07 14:00:00,15372,768.6,12.297600000000001,Strength Training,0.6737058594575707,Low,16.943553008819663,58.16753036074114,3000.3821733702075,7.452510846155521
U_00160,2021-01-07 15:00:00,5753,287.65000000000003,4.6024,Yoga,1.6900252783311136,Moderate,29.812240241696834,76.48310398800805,2604.752162259435,5.342271779403334
U_00161,2021-01-07 16:00:00,16317,815.85,13.053600000000001,Running,1.3913160522549182,High,39.65985721243615,15.216742432398858,1421.5189736979705,7.20294004230013
U_00162,2021-01-07 17:00:00,13320,666.0,10.656,Yoga,1.6701047165346643,High,36.251128074055444,26.947700658036197,2377.069837592538,1.9814154951896548
U_00163,2021-01-07 18:00:00,16391,819.5500000000001,13.1128,Running,1.5259434394040248,High,27.93470268682178,67.32965551308408,4077.391103099051,2.165411351277589
U_00164,2021-01-07 19:00:00,7909,395.45000000000005,6.3272,Yoga,1.9436498828428708,Moderate,33.710658902348044,56.79785981041939,3547.614821181797,5.445508046254669
U_00165,2021-01-07 20:00:00,19958,997.9000000000001,15.9664,Yoga,1.6164339839888922,Moderate,40.740033655597045,25.82974127960121,178.77394009086666,3.685292755469841
U_00166,2021-01-07 21:00:00,14101,705.0500000000001,11.280800000000001,Yoga,1.5115760685354322,High,25.312951102399918,5.185621192899008,1595.9075826163505,2.944768492887312
U_00167,2021-01-07 22:00:00,6008,300.40000000000003,4.8064,Yoga,1.4095112543840806,High,15.380214670088025,89.17448277862543,514.6325737419182,3.3516589634557548
U_00168,2021-01-07 23:00:00,19666,983.3000000000001,15.732800000000001,None,0.0,None,31.72513938644832,4.2231172051534,4046.322918180968,6.918620519635321
U_00169,2021-01-08 00:00:00,16001,800.0500000000001,12.8008,Running,0.5957947526671329,Low,40.173115014621544,5.560549719320009,1412.366404718967,4.538000725846043
U_00170,2021-01-08 01:00:00,299,14.950000000000001,0.23920000000000002,Yoga,1.6557276729003902,Moderate,16.881339318565956,12.129156404771527,3194.6311694367446,3.137584462912926
U_00171,2021-01-08 02:00:00,2318,115.9,1.8544,Yoga,1.5813634415177362,High,27.520705775964153,0.8307902707686707,760.2958843951452,7.678014218855734
U_00172,2021-01-08 03:00:00,9380,469.0,7.5040000000000004,Strength Training,0.8554749048367611,Low,30.993150569793023,55.563794343325995,2912.317430173494,5.136072118193559
